172.27.0.1 - - [03/Jun/2025:19:52:44 +0000] "GET /assets/Images/BatistellaLogo2.jpg HTTP/1.1" 404 124 "-" "Mozilla/5.0 (Windows NT; Windows NT 10.0; es-AR) WindowsPowerShell/5.1.19041.5848"
172.18.0.1 - - [05/Jun/2025:15:21:09 +0000] "GET /assets/Images/BattistellaLogo2.jpg HTTP/1.1" 200 4742 "https://www.batistellaycia.shop/about" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"
172.18.0.1 - - [05/Jun/2025:15:21:23 +0000] "GET /assets/Images/Animals.webp HTTP/1.1" 200 128002 "https://www.batistellaycia.shop/login" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"
172.18.0.1 - - [05/Jun/2025:15:22:38 +0000] "GET /assets/Images/BattistellaLogo2.jpg HTTP/1.1" 200 4742 "https://www.batistellaycia.shop/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"
172.18.0.1 - - [05/Jun/2025:15:23:32 +0000] "GET /assets/Images/BatistellaLogo.jpg HTTP/1.1" 200 11132 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:23:32 +0000] "GET /assets/Images/BattistellaLogo2.jpg HTTP/1.1" 200 4742 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:23:33 +0000] "GET /assets/Images/IconsMarcas/Odwalla_color_logo-150x89-1.ico HTTP/1.1" 200 55242 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:23:33 +0000] "GET /assets/Images/IconsMarcas/9live_color_logo.ico HTTP/1.1" 200 159518 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:23:33 +0000] "GET /assets/Images/IconsMarcas/zimpi.ico HTTP/1.1" 200 137342 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:23:33 +0000] "GET /assets/Images/IconsMarcas/Fishy.ico HTTP/1.1" 200 47133 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:23:33 +0000] "GET /assets/Images/IconsMarcas/ganacat.ico HTTP/1.1" 200 51806 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:23:33 +0000] "GET /assets/Images/IconsMarcas/ganacan.ico HTTP/1.1" 200 54974 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:23:33 +0000] "GET /assets/Images/IconsMarcas/compinches.ico HTTP/1.1" 200 180638 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:23:33 +0000] "GET /assets/Images/IconsMarcas/TopNutrition_Brand_white_vFF.ico HTTP/1.1" 200 129950 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:23:33 +0000] "GET /assets/Images/IconsMarcas/kenl.ico HTTP/1.1" 200 197534 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:23:33 +0000] "GET /assets/Images/IconsMarcas/CariAmici_color_logo.ico HTTP/1.1" 200 159518 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:23:33 +0000] "GET /assets/Images/IconsMarcas/exact_color_logo.ico HTTP/1.1" 200 159518 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:23:36 +0000] "GET /assets/Images/BatistellaLogo.jpg HTTP/1.1" 200 11132 "https://www.batistellaycia.shop/login" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:23:36 +0000] "GET /assets/Images/Animals.webp HTTP/1.1" 200 128002 "https://www.batistellaycia.shop/login" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:23:40 +0000] "GET /assets/Images/BatistellaLogo.jpg HTTP/1.1" 200 11132 "https://www.batistellaycia.shop/register" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:24:47 +0000] "GET /assets/Images/BatistellaLogo.jpg HTTP/1.1" 200 11132 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:24:47 +0000] "GET /assets/Images/BattistellaLogo2.jpg HTTP/1.1" 200 4742 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:24:48 +0000] "GET /assets/Images/IconsMarcas/9live_color_logo.ico HTTP/1.1" 200 159518 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:24:48 +0000] "GET /assets/Images/IconsMarcas/TopNutrition_Brand_white_vFF.ico HTTP/1.1" 200 129950 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:24:48 +0000] "GET /assets/Images/IconsMarcas/Odwalla_color_logo-150x89-1.ico HTTP/1.1" 200 55242 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:24:48 +0000] "GET /assets/Images/IconsMarcas/zimpi.ico HTTP/1.1" 200 137342 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:24:48 +0000] "GET /assets/Images/IconsMarcas/CariAmici_color_logo.ico HTTP/1.1" 200 159518 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:24:48 +0000] "GET /assets/Images/IconsMarcas/exact_color_logo.ico HTTP/1.1" 200 159518 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:24:48 +0000] "GET /assets/Images/IconsMarcas/Fishy.ico HTTP/1.1" 200 47133 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:24:48 +0000] "GET /assets/Images/IconsMarcas/ganacan.ico HTTP/1.1" 200 54974 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:24:48 +0000] "GET /assets/Images/IconsMarcas/compinches.ico HTTP/1.1" 200 180638 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:24:48 +0000] "GET /assets/Images/IconsMarcas/ganacat.ico HTTP/1.1" 200 51806 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:24:48 +0000] "GET /assets/Images/IconsMarcas/kenl.ico HTTP/1.1" 200 197534 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:25:56 +0000] "GET /assets/Images/BatistellaLogo.jpg HTTP/1.1" 200 11132 "https://www.batistellaycia.shop/?category=PERROS" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:25:56 +0000] "GET /assets/Images/BattistellaLogo2.jpg HTTP/1.1" 200 4742 "https://www.batistellaycia.shop/?category=PERROS" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:25:57 +0000] "GET /assets/Images/IconsMarcas/TopNutrition_Brand_white_vFF.ico HTTP/1.1" 200 129950 "https://www.batistellaycia.shop/?category=PERROS" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:25:57 +0000] "GET /assets/Images/IconsMarcas/9live_color_logo.ico HTTP/1.1" 200 159518 "https://www.batistellaycia.shop/?category=PERROS" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:25:57 +0000] "GET /assets/Images/IconsMarcas/zimpi.ico HTTP/1.1" 200 137342 "https://www.batistellaycia.shop/?category=PERROS" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:25:57 +0000] "GET /assets/Images/IconsMarcas/Odwalla_color_logo-150x89-1.ico HTTP/1.1" 200 55242 "https://www.batistellaycia.shop/?category=PERROS" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:25:57 +0000] "GET /assets/Images/IconsMarcas/kenl.ico HTTP/1.1" 200 197534 "https://www.batistellaycia.shop/?category=PERROS" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:25:57 +0000] "GET /assets/Images/IconsMarcas/ganacat.ico HTTP/1.1" 200 51806 "https://www.batistellaycia.shop/?category=PERROS" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:25:57 +0000] "GET /assets/Images/IconsMarcas/CariAmici_color_logo.ico HTTP/1.1" 200 159518 "https://www.batistellaycia.shop/?category=PERROS" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:25:57 +0000] "GET /assets/Images/IconsMarcas/Fishy.ico HTTP/1.1" 200 47133 "https://www.batistellaycia.shop/?category=PERROS" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:25:57 +0000] "GET /assets/Images/IconsMarcas/ganacan.ico HTTP/1.1" 200 54974 "https://www.batistellaycia.shop/?category=PERROS" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:25:57 +0000] "GET /assets/Images/IconsMarcas/compinches.ico HTTP/1.1" 200 180638 "https://www.batistellaycia.shop/?category=PERROS" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:25:57 +0000] "GET /assets/Images/IconsMarcas/exact_color_logo.ico HTTP/1.1" 200 159518 "https://www.batistellaycia.shop/?category=PERROS" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:25:58 +0000] "GET /assets/Images/favicon.svg HTTP/1.1" 200 309 "https://www.batistellaycia.shop/?category=PERROS" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:26:21 +0000] "GET /assets/Images/BattistellaLogo2.jpg HTTP/1.1" 200 4742 "https://www.batistellaycia.shop/about" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:26:21 +0000] "GET /assets/Images/BatistellaLogo.jpg HTTP/1.1" 200 11132 "https://www.batistellaycia.shop/about" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:26:21 +0000] "GET /assets/Images/IconsMarcas/Odwalla_color_logo-150x89-1.ico HTTP/1.1" 200 55242 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:26:21 +0000] "GET /assets/Images/IconsMarcas/TopNutrition_Brand_white_vFF.ico HTTP/1.1" 200 129950 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:26:21 +0000] "GET /assets/Images/favicon.svg HTTP/1.1" 200 309 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:26:21 +0000] "GET /assets/Images/IconsMarcas/exact_color_logo.ico HTTP/1.1" 200 159518 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:26:21 +0000] "GET /assets/Images/IconsMarcas/ganacan.ico HTTP/1.1" 200 54974 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:26:21 +0000] "GET /assets/Images/IconsMarcas/kenl.ico HTTP/1.1" 200 197534 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:26:21 +0000] "GET /assets/Images/IconsMarcas/Fishy.ico HTTP/1.1" 200 47133 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:26:21 +0000] "GET /assets/Images/IconsMarcas/ganacat.ico HTTP/1.1" 200 51806 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:26:21 +0000] "GET /assets/Images/IconsMarcas/CariAmici_color_logo.ico HTTP/1.1" 200 159518 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:26:21 +0000] "GET /assets/Images/IconsMarcas/9live_color_logo.ico HTTP/1.1" 200 159518 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:26:21 +0000] "GET /assets/Images/IconsMarcas/compinches.ico HTTP/1.1" 200 180638 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:26:21 +0000] "GET /assets/Images/IconsMarcas/zimpi.ico HTTP/1.1" 200 137342 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:26:21 +0000] "GET /assets/Images/IconsMarcas/Odwalla_color_logo-150x89-1.ico HTTP/1.1" 200 55242 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:26:26 +0000] "GET /assets/Images/BattistellaLogo2.jpg HTTP/1.1" 200 4742 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:26:26 +0000] "GET /assets/Images/BatistellaLogo.jpg HTTP/1.1" 200 11132 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:26:26 +0000] "GET /assets/Images/favicon.svg HTTP/1.1" 200 309 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:26:26 +0000] "GET /assets/Images/IconsMarcas/TopNutrition_Brand_white_vFF.ico HTTP/1.1" 200 129950 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:26:26 +0000] "GET /assets/Images/IconsMarcas/kenl.ico HTTP/1.1" 200 197534 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:26:26 +0000] "GET /assets/Images/IconsMarcas/Odwalla_color_logo-150x89-1.ico HTTP/1.1" 200 55242 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:26:26 +0000] "GET /assets/Images/IconsMarcas/9live_color_logo.ico HTTP/1.1" 200 159518 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:26:26 +0000] "GET /assets/Images/IconsMarcas/zimpi.ico HTTP/1.1" 200 137342 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:26:26 +0000] "GET /assets/Images/IconsMarcas/CariAmici_color_logo.ico HTTP/1.1" 200 159518 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:26:26 +0000] "GET /assets/Images/IconsMarcas/Fishy.ico HTTP/1.1" 200 47133 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:26:27 +0000] "GET /assets/Images/IconsMarcas/ganacat.ico HTTP/1.1" 200 51806 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:26:27 +0000] "GET /assets/Images/IconsMarcas/ganacan.ico HTTP/1.1" 200 54974 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:26:27 +0000] "GET /assets/Images/IconsMarcas/compinches.ico HTTP/1.1" 200 180638 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:26:27 +0000] "GET /assets/Images/IconsMarcas/exact_color_logo.ico HTTP/1.1" 200 159518 "https://www.batistellaycia.shop/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:26:37 +0000] "GET /assets/Images/BatistellaLogo.jpg HTTP/1.1" 200 11132 "https://www.batistellaycia.shop/?category=PERROS" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:26:37 +0000] "GET /assets/Images/BattistellaLogo2.jpg HTTP/1.1" 200 4742 "https://www.batistellaycia.shop/?category=PERROS" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:26:38 +0000] "GET /assets/Images/IconsMarcas/Odwalla_color_logo-150x89-1.ico HTTP/1.1" 200 55242 "https://www.batistellaycia.shop/?category=PERROS" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:26:38 +0000] "GET /assets/Images/IconsMarcas/9live_color_logo.ico HTTP/1.1" 200 159518 "https://www.batistellaycia.shop/?category=PERROS" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
172.18.0.1 - - [05/Jun/2025:15:26:38 +0000] "GET /assets/Images/IconsMarcas/TopNutrition_Brand_white_vFF.ico HTTP/1.1" 200 129950 "https://www.batistellaycia.shop/?category=PERROS" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
